cohort,track,prefix,method,mode,role,stratum,strict_role,diagnostic_step,is_diagnostic,average,inputs,edits,source_images,patients,semantic,semantic_numerator,semantic_denominator,semantic_edit_support,v4_primary,v4_primary_numerator,v4_primary_denominator,v4_primary_edit_support,original_reference_correct,original_reference_correct_numerator,original_reference_correct_denominator,original_reference_correct_edit_support,base_correct,base_correct_numerator,base_correct_denominator,base_correct_edit_support,base_correct_damage,base_correct_damage_numerator,base_correct_damage_denominator,base_correct_damage_edit_support,base_correct_preserved,base_correct_preserved_numerator,base_correct_preserved_denominator,base_correct_preserved_edit_support,base_wrong_became_correct,base_wrong_became_correct_numerator,base_wrong_became_correct_denominator,base_wrong_became_correct_edit_support,base_wrong_changed,base_wrong_changed_numerator,base_wrong_changed_denominator,base_wrong_changed_edit_support,on,on_numerator,on_denominator,on_edit_support,joint_on_correct,joint_on_correct_numerator,joint_on_correct_denominator,joint_on_correct_edit_support,fpr,fpr_numerator,fpr_denominator,fpr_edit_support,misfire_damage,misfire_damage_numerator,misfire_damage_denominator,misfire_damage_edit_support,token_parity,token_parity_numerator,token_parity_denominator,token_parity_edit_support,kl,kl_numerator,kl_denominator,kl_edit_support,own_forced_correct,own_forced_correct_numerator,own_forced_correct_denominator,own_forced_correct_edit_support,rejection,rejection_numerator,rejection_denominator,rejection_edit_support,wrong_writer,wrong_writer_numerator,wrong_writer_denominator,wrong_writer_edit_support,writer_error,writer_error_numerator,writer_error_denominator,writer_error_edit_support,equivalent_correct,equivalent_correct_numerator,equivalent_correct_denominator,equivalent_correct_edit_support,other_expert_correct,other_expert_correct_numerator,other_expert_correct_denominator,other_expert_correct_edit_support,selected_writer_error,selected_writer_error_numerator,selected_writer_error_denominator,selected_writer_error_edit_support,ended_with_eos,ended_with_eos_numerator,ended_with_eos_denominator,ended_with_eos_edit_support,cap_hit,cap_hit_numerator,cap_hit_denominator,cap_hit_edit_support,wrong_given_on_base_correct,wrong_given_on_base_correct_numerator,wrong_given_on_base_correct_denominator,wrong_given_on_base_correct_edit_support,wrong_given_on_strict_base,wrong_given_on_strict_base_numerator,wrong_given_on_strict_base_denominator,wrong_given_on_strict_base_edit_support,positive_wrong_rejection,positive_wrong_rejection_numerator,positive_wrong_rejection_denominator,positive_wrong_rejection_edit_support,positive_wrong_selection,positive_wrong_selection_numerator,positive_wrong_selection_denominator,positive_wrong_selection_edit_support,positive_owner_error,positive_owner_error_numerator,positive_owner_error_denominator,positive_owner_error_edit_support,correct_via_base_return,correct_via_base_return_numerator,correct_via_base_return_denominator,correct_via_base_return_edit_support,correct_via_owner_writer,correct_via_owner_writer_numerator,correct_via_owner_writer_denominator,correct_via_owner_writer_edit_support,correct_via_other_writer,correct_via_other_writer_numerator,correct_via_other_writer_denominator,correct_via_other_writer_edit_support,subset,row_kind,requested_edits,native_edit_support,native_correct,pair_edit_support,pairs,pair_macro,pair_micro,status,both_correct,native_only,H_only,both_wrong,on_count,returned_base,errors_rejected,avoided_errors,damage_avoided,corrections_lost
OLD15,,,BE,RC_FIXED_OLD16,challenge,same_answer_context_not_conflict,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,27,0,0,0,12
OLD15,,,C_NO_H,RC_FIXED_OLD16,native,T0,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,15,0,0,0,0,0
OLD15,,,C_NO_H,RC_FIXED_OLD16,fit,cross_family_confirmation,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,60,0,0,0,0,0
OLD15,,,C_NO_H,RC_FIXED_OLD16,evaluation,source_style_confirmation,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,30,0,0,0,0,0
OLD15,,,C_NO_H,RC_FIXED_OLD16,evaluation,cross_family_confirmation,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,30,0,0,0,0,0
OLD15,,,C_NO_H,RC_FIXED_OLD16,fit,H,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,27,27,26,26,0
OLD15,,,C_NO_H,RC_FIXED_OLD16,evaluation,H,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,19,19,15,15,0
OLD15,,,C_NO_H,RC_FIXED_OLD16,fit,U,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,204,105,24,24,4
OLD15,,,C_NO_H,RC_FIXED_OLD16,evaluation,U,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,190,92,35,35,10
OLD15,,,C_NO_H,RC_FIXED_OLD16,challenge,same_answer_context_not_conflict,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,27,0,0,0,12
NEW7,,,C_FACT,BE_ROUTE_R0,native,T0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,7,0,0,0,0,0
NEW7,,,C_NO_H,BE_ROUTE_R0,native,T0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,7,0,0,0,0,0
NEW7,,,BE,BE_ROUTE_R0,native,T0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,7,0,0,0,0,0
NEW7,,,C_FACT,BE_ROUTE_R0,fit,positive,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,28,0,0,0,0,0
NEW7,,,C_NO_H,BE_ROUTE_R0,fit,positive,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,28,0,0,0,0,0
NEW7,,,BE,BE_ROUTE_R0,fit,positive,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,28,0,0,0,0,0
NEW7,,,C_FACT,BE_ROUTE_R0,fit,H,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,6,1,0,0,0,0
NEW7,,,C_NO_H,BE_ROUTE_R0,fit,H,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,6,1,1,1,1,0
NEW7,,,BE,BE_ROUTE_R0,fit,H,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,6,1,1,1,1,0
NEW7,,,C_FACT,BE_ROUTE_R0,fit,U,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,5,2,0,0,0,0
NEW7,,,C_NO_H,BE_ROUTE_R0,fit,U,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,5,2,0,0,0,0
NEW7,,,BE,BE_ROUTE_R0,fit,U,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,5,2,2,2,2,0
NEW7,,,C_FACT,BE_ROUTE_R0,evaluation,source_style_confirmation,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,14,0,0,0,0,0
NEW7,,,C_NO_H,BE_ROUTE_R0,evaluation,source_style_confirmation,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,14,0,0,0,0,0
NEW7,,,BE,BE_ROUTE_R0,evaluation,source_style_confirmation,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,14,0,0,0,0,0
NEW7,,,C_FACT,BE_ROUTE_R0,evaluation,cross_family_confirmation,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,14,0,0,0,0,0
NEW7,,,C_NO_H,BE_ROUTE_R0,evaluation,cross_family_confirmation,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,14,0,0,0,0,0
NEW7,,,BE,BE_ROUTE_R0,evaluation,cross_family_confirmation,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,14,0,0,0,0,0
NEW7,,,C_FACT,BE_ROUTE_R0,evaluation,H,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,7,2,0,0,0,1
NEW7,,,C_NO_H,BE_ROUTE_R0,evaluation,H,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,7,2,2,1,1,0
NEW7,,,BE,BE_ROUTE_R0,evaluation,H,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,7,2,2,1,1,0
NEW7,,,C_FACT,BE_ROUTE_R0,evaluation,U,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,20,8,3,1,1,0
NEW7,,,C_NO_H,BE_ROUTE_R0,evaluation,U,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,20,8,2,1,1,1
NEW7,,,BE,BE_ROUTE_R0,evaluation,U,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,20,8,7,5,5,0
NEW7,,,C_FACT,BE_ROUTE_R0,challenge,challenge,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,12,0,0,0,0,0
NEW7,,,C_NO_H,BE_ROUTE_R0,challenge,challenge,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,12,0,0,0,0,0
NEW7,,,BE,BE_ROUTE_R0,challenge,challenge,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,12,0,0,0,0,0
NEW7,,,C_EXTRA_QA,BE_ROUTE_R0,native,T0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,7,0,0,0,0,0
NEW7,,,C_EXTRA_QA,BE_ROUTE_R0,fit,positive,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,28,0,0,0,0,0
NEW7,,,C_EXTRA_QA,BE_ROUTE_R0,fit,H,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,6,1,1,1,1,0
NEW7,,,C_EXTRA_QA,BE_ROUTE_R0,fit,U,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,5,2,0,0,0,0
NEW7,,,C_EXTRA_QA,BE_ROUTE_R0,evaluation,source_style_confirmation,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,14,0,0,0,0,0
NEW7,,,C_EXTRA_QA,BE_ROUTE_R0,evaluation,cross_family_confirmation,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,14,0,0,0,0,0
NEW7,,,C_EXTRA_QA,BE_ROUTE_R0,evaluation,H,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,7,2,2,1,1,0
NEW7,,,C_EXTRA_QA,BE_ROUTE_R0,evaluation,U,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,20,8,3,1,1,0
NEW7,,,C_EXTRA_QA,BE_ROUTE_R0,challenge,challenge,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,12,0,0,0,0,0
NEW7,,,C_FACT,RC_FIXED_OLD16,native,T0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,7,0,0,0,0,0
NEW7,,,C_NO_H,RC_FIXED_OLD16,native,T0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,7,0,0,0,0,0
NEW7,,,BE,RC_FIXED_OLD16,native,T0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,7,0,0,0,0,0
NEW7,,,C_FACT,RC_FIXED_OLD16,fit,positive,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,28,0,0,0,0,0
NEW7,,,C_NO_H,RC_FIXED_OLD16,fit,positive,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,28,0,0,0,0,0
NEW7,,,BE,RC_FIXED_OLD16,fit,positive,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,28,0,0,0,0,0
NEW7,,,C_FACT,RC_FIXED_OLD16,fit,H,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,7,0,0,0,0
NEW7,,,C_NO_H,RC_FIXED_OLD16,fit,H,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,7,7,7,7,0
NEW7,,,BE,RC_FIXED_OLD16,fit,H,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,7,7,7,7,0
NEW7,,,C_FACT,RC_FIXED_OLD16,fit,U,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,7,0,0,0,0
NEW7,,,C_NO_H,RC_FIXED_OLD16,fit,U,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,7,0,0,0,0
NEW7,,,BE,RC_FIXED_OLD16,fit,U,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FULL_COHORT,REJECTION_ACCOUNTING,,,,,,,,,,,,,0,7,7,7,7,0
